word,dirname
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/budget-line
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/budget-line/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/budget-line/value
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/period-start
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/value
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/period-end
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/example-xml
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/reporting-org
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/reporting-org/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/iati-identifier
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/related-activity
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/participating-org
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/participating-org/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier/owner-org
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier/owner-org/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/disbursement-channel
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/receiver-org
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/receiver-org/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/provider-org
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/provider-org/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/value
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/description
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/description/narrative
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/tied-status
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-date
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/recipient-country
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-type
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/finance-type
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/recipient-region
aa,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/sector
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/Language
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/example-xml
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/overview/iati-organisation
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/reporting-org
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/iati-identifier
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/period-start
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/value
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/recipient-country
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/period-end
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/example-xml
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/overview/iati-identifier
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/reporting-org
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/iati-identifier
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/related-activity
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/participating-org
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/disbursement-channel
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/receiver-org
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/provider-org
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/value
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/description
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/tied-status
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-date
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-type
aa,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/finance-type
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/Language
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/example-xml
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/overview/iati-organisation
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/reporting-org
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/iati-identifier
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/period-start
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/value
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/recipient-country
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-country-budget/period-end
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/example-xml
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/overview/iati-identifier
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/reporting-org
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/iati-identifier
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/related-activity
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/participating-org
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/disbursement-channel
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/receiver-org
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/provider-org
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/value
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/description
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/tied-status
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-date
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-type
aa,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/finance-type
aa,IATI-Standard-SSOT-version-1.03/103.new/codelists/language
aa,IATI-Standard-SSOT-version-1.02/102.new/codelists/language
aa,IATI-Standard-SSOT-version-1.01/101.new/codelists/language
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/organisation-standard/example-xml
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/reporting-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/reporting-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/organisation-identifier
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/example-xml
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/reporting-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/reporting-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/iati-identifier
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/related-activity
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/receiver-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/receiver-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/period-start
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/provider-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/provider-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/value
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/planned-disbursement/period-end
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/participating-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/participating-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier/owner-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/other-identifier/owner-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/disbursement-channel
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/receiver-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/receiver-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/provider-org
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/provider-org/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/value
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/description
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/description/narrative
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/tied-status
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-date
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/recipient-country
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
aaa,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/transaction-type
